Bucket label,RT,m/z,Name,Formula,Peak number
126.01537 Da 127.73 s,2.13,127.02265,,,bin_2172
182.00310 Da 129.93 s,2.17,183.01038,,C8H6O3S,bin_2173
107.97992 Da 130.47 s,2.17,108.9872,,,bin_2174
101.96357 Da 135.34 s,2.26,102.97084,,C3H2S2,bin_2175
210.08545 Da 137.89 s,2.3,211.09273,,C5H15N4O3P,bin_2176
166.95659 Da 140.45 s,2.34,167.96386,,,bin_2177
279.93284 Da 143.17 s,2.39,280.94012,,C10H2O6P2,bin_2178
109.00223 Da 148.10 s,2.47,110.0095,,,bin_2179
286.00247 Da 152.74 s,2.55,287.00974,,C6H11N2O7PS,bin_2180
126.01474 Da 153.31 s,2.56,127.02202,,C6H6OS,bin_2181
253.95121 Da 153.35 s,2.56,254.95848,,,bin_2182
140.94850 Da 154.28 s,2.57,141.95578,,,bin_2183
160.00510 Da 155.89 s,2.6,161.01237,,,bin_2184
166.02155 Da 155.79 s,2.6,167.02882,,,bin_2185
99.03220 Da 155.79 s,2.6,100.03948,,,bin_2186
193.98351 Da 155.89 s,2.6,194.99078,,C4H6N2O3S2,bin_2187
301.98082 Da 157.80 s,2.63,302.9881,,C10H7O9P,bin_2188
175.97395 Da 158.09 s,2.63,176.98123,,C4H4N2O2S2,bin_2189
139.95224 Da 158.46 s,2.64,140.95951,,,bin_2190
210.08500 Da 160.98 s,2.68,211.09227,,C6H14N2O6,bin_2191
129.95888 Da 163.35 s,2.72,130.96616,,,bin_2192
146.04282 Da 166.02 s,2.77,147.05009,,,bin_2193
197.96123 Da 165.36 s,2.76,198.96851,,,bin_2194
148.94600 Da 165.70 s,2.76,149.95328,,,bin_2195
123.96847 Da 168.26 s,2.8,124.97574,,,bin_2196
136.00633 Da 170.45 s,2.84,137.01361,,,bin_2197
183.96720 Da 171.11 s,2.85,184.97448,,C5HN2O4P,bin_2198
126.01584 Da 171.11 s,2.85,127.02312,,C6H6OS,bin_2199
261.92187 Da 173.67 s,2.89,262.92914,,C7H2O7S2,bin_2200
157.96276 Da 173.56 s,2.89,158.97004,,,bin_2201
175.97845 Da 173.00 s,2.88,176.98573,,C5H4O5S,bin_2202
277.98560 Da 173.56 s,2.89,278.99287,,C9H11O4PS2,bin_2203
184.05782 Da 173.56 s,2.89,185.06509,,C6H16O2S2,bin_2204
99.03201 Da 175.92 s,2.93,100.03928,,,bin_2205
151.94369 Da 176.07 s,2.93,152.95097,,,bin_2206
253.97150 Da 178.05 s,2.97,254.97877,,,bin_2207
162.02091 Da 180.40 s,3.01,145.01736,,C4H7N2O3P,bin_2208
133.93485 Da 181.10 s,3.02,134.94213,,,bin_2209
107.98109 Da 181.18 s,3.02,108.98836,,,bin_2210
254.00662 Da 185.62 s,3.09,255.0139,,C10H6O8,bin_2211
136.01335 Da 185.91 s,3.1,137.02063,,C7H4O3,bin_2212
163.96333 Da 188.43 s,3.14,164.97061,,,bin_2213
146.04210 Da 188.62 s,3.14,147.04938,,,bin_2214
169.95925 Da 190.63 s,3.18,170.96652,,C5H2N2OS2,bin_2215
243.91166 Da 190.97 s,3.18,244.91894,,,bin_2216
193.98298 Da 191.15 s,3.19,194.99026,,,bin_2217
133.93596 Da 193.51 s,3.23,134.94324,,,bin_2218
235.93950 Da 193.69 s,3.23,236.94678,,,bin_2219
175.97294 Da 196.24 s,3.27,176.98022,,C5H5O3PS,bin_2220
144.00554 Da 198.26 s,3.3,145.01282,,C5H4O5,bin_2221
157.96363 Da 198.42 s,3.31,158.9709,,,bin_2222
269.98060 Da 198.80 s,3.31,270.98787,,C6H2N6O5S,bin_2223
146.03900 Da 200.81 s,3.35,147.04627,,,bin_2224
184.05774 Da 201.35 s,3.36,185.06502,,C6H16O2S2,bin_2225
160.00429 Da 203.87 s,3.4,161.01156,,,bin_2226
132.96771 Da 206.12 s,3.44,133.97499,,C3H3NOS2,bin_2227
277.98636 Da 206.45 s,3.44,278.99363,,,bin_2228
128.03276 Da 206.23 s,3.44,129.04004,,C8H4N2,bin_2229
235.95777 Da 208.36 s,3.47,236.96504,,C6H8N2S4,bin_2230
151.04825 Da 206.45 s,3.44,152.05553,,C5H13NS2,bin_2231
179.94641 Da 210.88 s,3.51,180.95369,,,bin_2232
151.94352 Da 213.08 s,3.55,134.93908,,,bin_2233
261.92086 Da 213.90 s,3.56,262.92814,,C6H2N2O4S3,bin_2234
253.97163 Da 215.91 s,3.6,254.97891,,,bin_2235
165.96327 Da 215.91 s,3.6,166.97055,,,bin_2236
183.96699 Da 224.03 s,3.73,184.97427,,,bin_2237
144.01011 Da 229.00 s,3.82,145.01739,,C6H8S2,bin_2238
181.89421 Da 229.14 s,3.82,182.90149,,,bin_2239
178.01471 Da 229.21 s,3.82,179.02199,,C4H7N2O4P,bin_2240
126.00506 Da 231.14 s,3.85,127.01234,,C4H2N2O3,bin_2241
160.00554 Da 231.14 s,3.85,161.01281,,,bin_2242
106.03511 Da 236.54 s,3.94,107.04238,,,bin_2243
301.95200 Da 239.17 s,3.99,302.95928,,,bin_2244
124.97873 Da 239.17 s,3.99,125.98601,,,bin_2245
140.95193 Da 244.06 s,4.07,141.95921,,,bin_2246
107.98095 Da 244.06 s,4.07,108.98823,,,bin_2247
169.95615 Da 244.06 s,4.07,170.96342,,,bin_2248
178.01441 Da 246.74 s,4.11,179.02169,,,bin_2249
77.97826 Da 249.14 s,4.15,78.98554,,,bin_2250
234.04127 Da 251.86 s,4.2,235.04854,,C6H18O3S3,bin_2251
125.99035 Da 254.38 s,4.24,126.99763,,C5H2O4,bin_2252
117.93584 Da 256.82 s,4.28,118.94312,,,bin_2253
148.94477 Da 256.93 s,4.28,149.95205,,,bin_2254
136.01237 Da 264.49 s,4.41,137.01964,,C7H4O3,bin_2255
88.02578 Da 266.46 s,4.44,89.03306,,C2H4N2O2,bin_2256
182.06959 Da 269.50 s,4.49,183.07687,,C8H10N2O3,bin_2257
194.10742 Da 276.86 s,4.61,195.1147,,C8H19O3P,bin_2258
77.94575 Da 284.05 s,4.73,78.95302,,,bin_2259
94.51526 Da 284.52 s,4.74,95.52254,,,bin_2260
253.98591 Da 284.81 s,4.75,254.99319,,C6H2N6O4S,bin_2261
119.06084 Da 286.57 s,4.78,120.06811,,C4H9NO3,bin_2262
271.99621 Da 288.49 s,4.81,273.00349,,C6H4N6O5S,bin_2263
88.00951 Da 296.65 s,4.94,89.01678,,C2H4N2S,bin_2264
185.95667 Da 302.39 s,5.04,186.96395,,,bin_2265
101.04838 Da 307.24 s,5.12,102.05566,,C4H7NO2,bin_2266
269.98206 Da 309.79 s,5.16,270.98933,,C12H3N2O4P,bin_2267
196.06893 Da 314.63 s,5.24,197.0762,,C6H8N6O2,bin_2268
251.97108 Da 322.77 s,5.38,252.97836,,C14H4OS2,bin_2269
145.02627 Da 325.28 s,5.42,146.03355,,C7H3N3O,bin_2270
107.05244 Da 325.61 s,5.43,108.05971,,C5H5N3,bin_2271
236.07510 Da 332.31 s,5.54,237.08238,,C6H12N4O6,bin_2272
238.16405 Da 339.88 s,5.66,261.15314,,C8H22N4O4,bin_2273
187.06292 Da 343.79 s,5.73,188.0702,,C11H9NO2,bin_2274
145.02383 Da 343.79 s,5.73,146.03111,,C7H3N3O,bin_2275
146.01970 Da 345.74 s,5.76,147.02698,,C9H6S,bin_2276
77.97779 Da 346.07 s,5.77,78.98507,,,bin_2277
107.05097 Da 346.76 s,5.78,108.05824,,C5H5N3,bin_2278
204.06883 Da 348.61 s,5.81,205.07611,,C14H8N2,bin_2279
378.05611 Da 351.76 s,5.86,379.06338,,C11H15N4O9P,bin_2280
274.06670 Da 352.90 s,5.88,275.07398,,C15H14O3S,bin_2281
296.04987 Da 352.90 s,5.88,297.05715,,C10H4N10O2,bin_2282
282.19530 Da 360.47 s,6.01,305.18626,,C13H31O4P,bin_2283
88.05279 Da 360.86 s,6.01,89.06006,,C4H8O2,bin_2284
378.05415 Da 369.36 s,6.16,379.06256,,C14H6N10O4,bin_2285
146.03869 Da 369.36 s,6.16,147.04597,,C9H6O2,bin_2286
148.94281 Da 370.92 s,6.18,149.95009,,,bin_2287
165.07832 Da 371.65 s,6.19,166.0856,,C9H11NO2,bin_2288
108.95189 Da 376.28 s,6.27,109.95917,,,bin_2289
87.03710 Da 376.28 s,6.27,88.04438,,,bin_2290
326.22779 Da 378.43 s,6.31,349.21861,,C12H26N10O,bin_2291
251.97060 Da 378.52 s,6.31,252.97788,,C14H4OS2,bin_2292
182.09521 Da 381.44 s,6.36,183.10248,,C10H14O3,bin_2293
99.04179 Da 381.94 s,6.37,100.04907,,,bin_2294
146.01963 Da 384.17 s,6.4,147.0269,,C9H6S,bin_2295
185.95631 Da 389.50 s,6.49,186.96359,,,bin_2296
179.05818 Da 391.55 s,6.53,180.06654,,,bin_2297
217.00963 Da 391.66 s,6.53,218.0169,,C5H7N5OS2,bin_2298
77.97769 Da 401.34 s,6.69,78.98497,,,bin_2299
193.93768 Da 406.00 s,6.77,194.94496,,,bin_2300
211.93972 Da 408.46 s,6.81,212.94699,,,bin_2301
204.08150 Da 410.88 s,6.85,205.08877,,,bin_2302
176.04596 Da 420.07 s,7.0,177.05323,,C10H8O3,bin_2303
211.93922 Da 423.57 s,7.06,212.94649,,,bin_2304
204.06927 Da 423.57 s,7.06,205.07654,,C14H8N2,bin_2305
146.01845 Da 425.13 s,7.09,147.02573,,C9H6S,bin_2306
124.97982 Da 433.74 s,7.23,125.9871,,,bin_2307
211.95213 Da 435.98 s,7.27,212.95941,,C7H4N2S3,bin_2308
182.06936 Da 437.68 s,7.29,183.07663,,C8H10N2O3,bin_2309
86.02061 Da 438.81 s,7.31,87.02789,,,bin_2310
145.02555 Da 441.29 s,7.35,146.03283,,C7H3N3O,bin_2311
77.01469 Da 447.84 s,7.46,78.02197,,,bin_2312
182.07212 Da 448.57 s,7.48,183.0794,,C5H14N2O3S,bin_2313
204.07237 Da 448.57 s,7.48,205.07965,,,bin_2314
146.01636 Da 448.64 s,7.48,147.02364,,C4H6N2O2S,bin_2315
184.08499 Da 450.37 s,7.51,185.09227,,,bin_2316
182.09415 Da 453.69 s,7.56,183.10143,,C10H14O3,bin_2317
124.97972 Da 458.58 s,7.64,125.987,,,bin_2318
77.01552 Da 461.11 s,7.69,78.02279,,,bin_2319
238.09986 Da 463.74 s,7.73,239.10714,,C5H14N6O5,bin_2320
95.98824 Da 465.43 s,7.76,96.99552,,,bin_2321
225.98687 Da 466.18 s,7.77,226.99415,,C8H6N2O2S2,bin_2322
182.08900 Da 466.18 s,7.77,183.09628,,C9H14N2S,bin_2323
195.99108 Da 470.46 s,7.84,99.00282,,,bin_2324
123.99449 Da 471.19 s,7.85,125.00177,,C6H4OS,bin_2325
132.04217 Da 480.61 s,8.01,133.04944,,,bin_2326
193.92848 Da 479.25 s,7.99,194.93576,,C4H3O3PS2,bin_2327
120.01751 Da 478.80 s,7.98,121.02479,,,bin_2328
206.09178 Da 480.61 s,8.01,207.09905,,C8H10N6O,bin_2329
105.98427 Da 480.90 s,8.02,106.99155,,C6H2S,bin_2330
193.92851 Da 481.28 s,8.02,97.97153,,,bin_2331
195.99311 Da 481.28 s,8.02,99.00383,,,bin_2332
114.97560 Da 487.22 s,8.12,115.98288,,,bin_2333
106.51575 Da 491.50 s,8.19,107.52303,,,bin_2334
88.02539 Da 493.99 s,8.23,89.03266,,,bin_2335
97.99651 Da 499.28 s,8.32,99.00378,,C3H2N2S,bin_2336
106.01213 Da 499.28 s,8.32,107.0194,,C3H6O2S,bin_2337
99.00018 Da 514.03 s,8.57,100.00746,,C3HNO3,bin_2338
99.02311 Da 520.73 s,8.68,100.03038,,,bin_2339
77.98977 Da 521.41 s,8.69,78.99705,,,bin_2340
184.08589 Da 524.43 s,8.74,185.09317,,C6H17O4P,bin_2341
234.95570 Da 526.41 s,8.77,235.96298,,C5H5N3O2S3,bin_2342
96.04234 Da 526.94 s,8.78,97.04961,,,bin_2343
138.02447 Da 530.60 s,8.84,139.03174,,,bin_2344
118.00290 Da 529.47 s,8.82,119.01017,,C7H2O2,bin_2345
79.98493 Da 538.35 s,8.97,80.9922,,,bin_2346
96.01862 Da 539.21 s,8.99,97.0259,,C5H4O2,bin_2347
77.97826 Da 549.12 s,9.15,78.98554,,,bin_2348
241.98782 Da 551.66 s,9.19,242.9951,,,bin_2349
234.95527 Da 552.21 s,9.2,235.96254,,C5H5N3O2S3,bin_2350
120.01760 Da 559.77 s,9.33,121.02488,,,bin_2351
96.96333 Da 573.55 s,9.56,97.97061,,,bin_2352
99.02332 Da 574.30 s,9.57,100.0306,,,bin_2353
120.01626 Da 576.05 s,9.6,121.02354,,,bin_2354
96.04169 Da 576.84 s,9.61,97.04897,,,bin_2355
204.06480 Da 588.73 s,9.81,205.07208,,,bin_2356
183.94474 Da 597.66 s,9.96,184.95201,,,bin_2357
77.97730 Da 603.80 s,10.06,78.98458,,,bin_2358
71.92922 Da 608.87 s,10.15,72.93649,,,bin_2359
182.08707 Da 613.95 s,10.23,183.09435,,C9H14N2S,bin_2360
294.21819 Da 616.47 s,10.27,295.22529,,C18H30O3,bin_2361
146.01613 Da 617.63 s,10.29,147.02341,,C4H6N2O2S,bin_2362
194.12877 Da 616.47 s,10.27,195.13605,,C8H14N6,bin_2363
77.97812 Da 617.31 s,10.29,78.9854,,,bin_2364
115.53871 Da 631.51 s,10.53,116.54598,,,bin_2365
112.95576 Da 639.11 s,10.65,113.96303,,,bin_2366
226.13265 Da 642.87 s,10.71,227.13992,,C9H23O4P,bin_2367
120.00438 Da 645.42 s,10.76,121.01166,,,bin_2368
98.02638 Da 652.67 s,10.88,99.03366,,,bin_2369
95.00279 Da 655.60 s,10.93,96.01006,,C4HNO2,bin_2370
240.05917 Da 657.99 s,10.97,241.06645,,C8H17O4PS,bin_2371
67.94464 Da 658.15 s,10.97,68.95191,,,bin_2372
97.46287 Da 661.72 s,11.03,98.47014,,,bin_2373
183.94379 Da 664.27 s,11.07,184.95107,,C7H4S3,bin_2374
206.13984 Da 668.16 s,11.14,207.14712,,C7H18N4O3,bin_2375
137.01507 Da 668.19 s,11.14,69.51481,,,bin_2376
227.20625 Da 670.70 s,11.18,250.19767,,C11H25N5,bin_2377
265.16693 Da 673.22 s,11.22,266.17421,,,bin_2378
130.96575 Da 670.49 s,11.17,131.97303,,C3HNO3S,bin_2379
144.02566 Da 678.00 s,11.3,145.03294,,,bin_2380
99.02324 Da 678.28 s,11.3,100.03052,,,bin_2381
634.40667 Da 684.70 s,11.41,635.41398,,C26H50N16OS,bin_2382
112.95714 Da 685.60 s,11.43,113.96442,,,bin_2383
246.14253 Da 688.38 s,11.47,247.14981,,C8H18N6O3,bin_2384
224.11746 Da 688.38 s,11.47,225.12474,,C8H20N2O3S,bin_2385
224.15503 Da 688.38 s,11.47,225.16231,,C9H24N2O2S,bin_2386
158.03364 Da 688.38 s,11.47,159.04092,,C6H2N6,bin_2387
145.04945 Da 693.18 s,11.55,73.532,,,bin_2388
77.51327 Da 695.73 s,11.6,78.52055,,,bin_2389
143.96501 Da 699.33 s,11.66,72.98978,,,bin_2390
264.15411 Da 713.73 s,11.9,265.16139,,C8H20N6O4,bin_2391
532.34443 Da 716.28 s,11.94,533.35171,,,bin_2392
566.26290 Da 715.61 s,11.93,284.13873,,C19H40N10O6P2,bin_2393
244.08977 Da 716.28 s,11.94,245.09704,,C7H12N6O4,bin_2394
176.04841 Da 716.39 s,11.94,177.05568,7-METHOXYCHROMONE,C10H8O3,bin_2395
182.07100 Da 720.76 s,12.01,183.07827,,,bin_2396
117.96335 Da 731.33 s,12.19,118.97063,,,bin_2397
181.05123 Da 732.06 s,12.2,182.05851,,C5H12NO4P,bin_2398
532.34328 Da 738.70 s,12.31,533.35055,,C18H36N20,bin_2399
77.51304 Da 746.09 s,12.43,78.52031,,,bin_2400
284.18291 Da 753.72 s,12.56,267.17837,,C8H24N6O5,bin_2401
211.94416 Da 765.91 s,12.77,106.97936,,,bin_2402
278.14801 Da 772.92 s,12.88,279.15529,,C11H22N2O6,bin_2403
278.17235 Da 774.01 s,12.9,279.17963,,C13H26O6,bin_2404
254.15304 Da 779.09 s,12.98,255.16031,,C15H18N4,bin_2405
248.15791 Da 779.09 s,12.98,249.16519,,C8H20N6O3,bin_2406
216.17348 Da 785.95 s,13.1,239.1616,,C12H24O3,bin_2407
318.13521 Da 785.33 s,13.09,301.13287,,C20H18N2O2,bin_2408
318.16493 Da 786.66 s,13.11,319.17202,,C11H30N2O4S2,bin_2409
244.16317 Da 786.66 s,13.11,245.17045,,C8H24N2O6,bin_2410
560.37982 Da 804.22 s,13.4,561.38709,,C28H48N8O4,bin_2411
594.34871 Da 804.22 s,13.4,298.18163,,C43H46O2,bin_2412
392.23552 Da 813.57 s,13.56,393.24279,,C11H28N12O4,bin_2413
410.24184 Da 817.97 s,13.63,411.24911,,C18H26N12,bin_2414
392.27483 Da 822.06 s,13.7,393.28211,,C27H36O2,bin_2415
128.03118 Da 825.66 s,13.76,129.03846,,C6H8OS,bin_2416
560.38006 Da 832.27 s,13.87,561.38734,,,bin_2417
594.34790 Da 832.27 s,13.87,298.18122,,,bin_2418
297.14849 Da 833.76 s,13.9,298.15576,,C10H19N9S,bin_2419
410.28594 Da 842.50 s,14.04,411.29321,,C17H34N10O2,bin_2420
288.16754 Da 852.70 s,14.21,289.17482,,C13H24N2O5,bin_2421
332.17092 Da 868.02 s,14.47,333.1782,,C18H24N2O4,bin_2422
298.15556 Da 874.23 s,14.57,299.16284,,C11H26N2O5S,bin_2423
312.25708 Da 885.70 s,14.76,313.26436,,C14H37N2O3P,bin_2424
224.19056 Da 888.25 s,14.8,225.19783,,C10H28N2OS,bin_2425
202.11119 Da 888.25 s,14.8,203.11846,,C12H14N2O,bin_2426
220.12316 Da 888.25 s,14.8,221.13044,,C10H21O3P,bin_2427
602.47572 Da 890.80 s,14.85,625.464,,C30H62N6O6,bin_2428
280.26423 Da 890.80 s,14.85,281.27151,,C16H32N4,bin_2429
320.26147 Da 890.80 s,14.85,321.26875,,C18H32N4O,bin_2430
334.24068 Da 890.80 s,14.85,335.24796,,C16H35N2O3P,bin_2431
558.44331 Da 893.36 s,14.89,581.4307,,C34H58N2O4,bin_2432
514.40690 Da 895.91 s,14.93,537.39848,,C28H50N8O,bin_2433
228.16202 Da 895.91 s,14.93,229.1693,,C15H20N2,bin_2434
206.17788 Da 898.45 s,14.97,207.18516,,C13H22N2,bin_2435
618.27276 Da 901.89 s,15.03,619.28003,,C23H47N4O11PS,bin_2436
290.24880 Da 906.03 s,15.1,291.25608,,C17H30N4,bin_2437
596.29323 Da 904.43 s,15.07,597.30051,,C41H40O4,bin_2438
634.24291 Da 904.43 s,15.07,635.25019,,,bin_2439
176.06935 Da 904.60 s,15.08,89.04195,,C8H8N4O,bin_2440
222.10274 Da 911.01 s,15.18,223.11002,,,bin_2441
278.18037 Da 915.79 s,15.26,301.16843,,C19H22N2,bin_2442
272.20271 Da 915.79 s,15.26,273.20806,,C16H24N4,bin_2443
260.05852 Da 915.79 s,15.26,261.06579,,C12H4N8,bin_2444
640.25589 Da 916.39 s,15.27,641.26317,,C19H49N10O4PS4,bin_2445
330.21585 Da 926.07 s,15.43,331.22313,,C10H31N6O4P,bin_2446
340.27726 Da 931.41 s,15.52,341.28454,,,bin_2447
318.21873 Da 933.64 s,15.56,319.22601,,C20H30O3,bin_2448
242.17622 Da 944.74 s,15.75,243.1835,,C11H22N4O2,bin_2449
356.17453 Da 949.08 s,15.82,357.1818,,C18H29O5P,bin_2450
550.40885 Da 951.58 s,15.86,551.41612,,,bin_2451
114.99498 Da 956.83 s,15.95,116.00225,,,bin_2452
402.26872 Da 966.71 s,16.11,425.25915,,C17H30N12,bin_2453
258.16696 Da 966.71 s,16.11,259.17423,,C14H26O2S,bin_2454
360.25300 Da 966.71 s,16.11,361.26028,,C18H37N2O3P,bin_2455
286.24395 Da 969.72 s,16.16,309.23226,,C19H30N2,bin_2456
388.21550 Da 969.72 s,16.16,389.2249,,C15H37N2O5PS,bin_2457
286.23955 Da 969.72 s,16.16,287.24683,,C12H35N2O3P,bin_2458
326.22560 Da 969.72 s,16.16,327.23288,,C15H30N6S,bin_2459
144.02556 Da 973.50 s,16.23,145.03284,,C6H8O2S,bin_2460
757.56084 Da 974.38 s,16.24,758.56812,,,bin_2461
397.27063 Da 974.86 s,16.25,398.2779,,C17H40N3O5P,bin_2462
202.02666 Da 975.61 s,16.26,203.03394,,C11H6O4,bin_2463
576.43060 Da 977.74 s,16.3,577.43787,,,bin_2464
532.39748 Da 977.74 s,16.3,533.40476,,C22H44N16,bin_2465
412.31880 Da 980.21 s,16.34,413.32607,,C24H44O5,bin_2466
398.21221 Da 980.21 s,16.34,399.21948,,C13H38N2O7S2,bin_2467
736.58414 Da 982.67 s,16.38,737.59142,,,bin_2468
126.01559 Da 982.71 s,16.38,127.02287,,C6H6OS,bin_2469
648.51837 Da 987.71 s,16.46,649.52564,,C26H64N16OS,bin_2470
560.45266 Da 992.84 s,16.55,561.45994,,C34H60N2O4,bin_2471
356.30990 Da 992.84 s,16.55,357.31718,,C14H40N6O4,bin_2472
715.51329 Da 992.87 s,16.55,716.52057,,,bin_2473
450.40430 Da 997.90 s,16.63,473.3954,,C24H54N2O5,bin_2474
494.44028 Da 995.38 s,16.59,517.42718,,C25H58N4O5,bin_2475
370.28744 Da 995.38 s,16.59,371.29472,,,bin_2476
362.34017 Da 1000.37 s,16.67,385.33141,,C22H42N4,bin_2477
406.37227 Da 1000.37 s,16.67,429.36316,,C18H46N8O2,bin_2478
279.28247 Da 1000.37 s,16.67,280.28711,,,bin_2479
262.24928 Da 1000.37 s,16.67,263.25806,,C11H30N6O,bin_2480
274.27560 Da 1002.71 s,16.71,297.26675,,C14H34N4O,bin_2481
397.26565 Da 1000.34 s,16.67,398.27293,,C15H39N7OS2,bin_2482
216.20170 Da 1000.37 s,16.67,217.20898,,C9H24N6,bin_2483
252.22683 Da 1007.44 s,16.79,253.23411,,,bin_2484
420.25913 Da 1009.85 s,16.83,421.26641,,,bin_2485
706.48767 Da 1007.14 s,16.79,707.49495,,C47H66N2OS,bin_2486
678.51342 Da 1009.85 s,16.83,679.52069,,C36H75N2O5PS,bin_2487
442.24165 Da 1012.35 s,16.87,443.24893,,C14H35N8O6P,bin_2488
234.21685 Da 1014.86 s,16.91,235.22186,,C15H26N2,bin_2489
590.37820 Da 1015.08 s,16.92,591.38548,,,bin_2490
502.32712 Da 1017.63 s,16.96,503.3344,,C23H51O9P,bin_2491
508.45302 Da 1017.42 s,16.96,509.4603,,,bin_2492
638.62098 Da 1019.49 s,16.99,639.62826,,,bin_2493
354.30945 Da 1022.47 s,17.04,355.31672,,C21H42N2S,bin_2494
361.24262 Da 1022.47 s,17.04,384.23271,,C25H31NO,bin_2495
596.52322 Da 1022.47 s,17.04,619.51044,,C34H68N4O4,bin_2496
618.43297 Da 1022.93 s,17.05,619.44025,,C37H62O5S,bin_2497
640.55865 Da 1022.47 s,17.04,641.56593,,C31H68N12O2,bin_2498
530.43742 Da 1027.41 s,17.12,531.4447,,C31H62O4S,bin_2499
715.52546 Da 1029.43 s,17.16,716.53274,,C33H69N11O4S,bin_2500
464.42237 Da 1029.94 s,17.17,487.41245,,C30H56O3,bin_2501
376.31971 Da 1032.86 s,17.21,399.30969,,C15H45N4O4P,bin_2502
351.33142 Da 1036.79 s,17.28,352.33869,,,bin_2503
356.34502 Da 1037.45 s,17.29,357.35229,,C21H44N2O2,bin_2504
336.25974 Da 1042.13 s,17.37,337.26701,,C16H36N2O5,bin_2505
92.02918 Da 1044.32 s,17.41,93.03645,,,bin_2506
74.01894 Da 1048.71 s,17.48,75.02622,,C3H6S,bin_2507
73.98363 Da 1047.24 s,17.45,74.99091,,C2H2OS,bin_2508
715.52232 Da 1047.49 s,17.46,716.5296,,,bin_2509
356.34914 Da 1051.74 s,17.53,357.35641,,C26H44,bin_2510
737.58722 Da 1052.27 s,17.54,738.59449,,,bin_2511
173.99363 Da 1056.14 s,17.6,88.00409,,,bin_2512
113.97313 Da 1056.49 s,17.61,114.98041,,C4H2O2S,bin_2513
192.00426 Da 1059.59 s,17.66,97.00941,,C9H5O3P,bin_2514
514.35062 Da 1059.16 s,17.65,515.3579,,,bin_2515
255.27802 Da 1060.08 s,17.67,256.28359,,,bin_2516
412.31291 Da 1062.32 s,17.71,413.32019,,C16H36N12O,bin_2517
544.39435 Da 1061.58 s,17.69,545.40163,,C27H61O6PS,bin_2518
264.26506 Da 1065.28 s,17.75,265.27389,,C11H32N6O,bin_2519
128.10489 Da 1065.15 s,17.75,111.0996,,,bin_2520
80.03118 Da 1065.28 s,17.75,81.03846,,C5H4O,bin_2521
108.07637 Da 1065.28 s,17.75,109.08364,,,bin_2522
319.25869 Da 1065.28 s,17.75,320.26597,,,bin_2523
664.53540 Da 1065.28 s,17.75,665.54268,,C35H84O2S4,bin_2524
123.94573 Da 1067.83 s,17.8,124.95301,,,bin_2525
514.40310 Da 1067.83 s,17.8,515.41038,,C26H54N6O2S,bin_2526
544.45448 Da 1072.82 s,17.88,545.46175,,C26H65N4O3PS,bin_2527
326.19660 Da 1072.30 s,17.87,327.20387,,C20H26N2O2,bin_2528
500.36741 Da 1074.41 s,17.91,501.37469,,C28H53O5P,bin_2529
500.42323 Da 1075.45 s,17.92,501.43051,,C26H56N6OS,bin_2530
238.14222 Da 1075.45 s,17.92,239.1495,,C11H18N4O2,bin_2531
183.97940 Da 1074.83 s,17.91,184.98667,,,bin_2532
456.39112 Da 1075.45 s,17.92,457.3984,,C21H52N4O6,bin_2533
412.35898 Da 1077.93 s,17.97,413.36626,,C20H44N8O,bin_2534
199.19191 Da 1076.01 s,17.93,200.19919,,C12H25NO,bin_2535
120.01911 Da 1077.93 s,17.97,121.02639,,C7H4O2,bin_2536
420.34716 Da 1079.91 s,18.0,421.35443,,,bin_2537
384.21475 Da 1080.46 s,18.01,385.22203,,C20H32O7,bin_2538
334.24877 Da 1082.53 s,18.04,335.25605,,C17H30N6O,bin_2539
382.19874 Da 1082.53 s,18.04,383.20602,,C12H34N2O9S,bin_2540
632.52012 Da 1082.97 s,18.05,633.5274,,,bin_2541
441.44539 Da 1085.55 s,18.09,442.45267,,C22H59N5OS,bin_2542
364.31310 Da 1082.97 s,18.05,365.32038,,,bin_2543
588.48740 Da 1085.55 s,18.09,589.49468,,C22H56N18O,bin_2544
478.43868 Da 1088.14 s,18.14,501.42907,,C24H58N6OS,bin_2545
544.45407 Da 1088.14 s,18.14,545.46135,,C26H65N4O3PS,bin_2546
390.37458 Da 1090.49 s,18.17,413.36544,,C21H50N4S,bin_2547
324.31378 Da 1088.14 s,18.14,325.32106,,,bin_2548
456.38976 Da 1090.49 s,18.17,457.39704,,C21H52N4O6,bin_2549
404.25578 Da 1087.80 s,18.13,405.26306,,C16H40N2O7S,bin_2550
407.40119 Da 1090.49 s,18.17,408.40847,,C24H49N5,bin_2551
346.35916 Da 1088.14 s,18.14,347.36644,,C25H46,bin_2552
213.95729 Da 1092.45 s,18.21,214.96456,,C7H2O6S,bin_2553
421.36906 Da 1092.13 s,18.2,422.37634,,C15H43N13O,bin_2554
328.34569 Da 1093.30 s,18.22,329.35433,,,bin_2555
324.29796 Da 1093.30 s,18.22,325.30524,,C17H36N6,bin_2556
317.23336 Da 1093.49 s,18.22,318.24063,,C16H27N7,bin_2557
514.35267 Da 1093.55 s,18.23,515.35995,,C22H46N10O2S,bin_2558
295.25598 Da 1096.32 s,18.27,296.26325,,C15H37NO2S,bin_2559
248.19610 Da 1096.32 s,18.27,249.20337,,,bin_2560
120.03235 Da 1096.16 s,18.27,121.03963,,C6H4N2O,bin_2561
